Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Column_18,Column_19,Column_20,Column_21,Column_22,Column_23,Column_24,Column_25,Column_26,Column_27,Column_28,Column_29,Column_30,Column_31,Column_32,Column_33,Column_34,Column_35,Column_36,Column_37,Column_38,Column_39,Column_40,Column_41,Column_42,Column_43,Column_44,Column_45,Column_46,Column_47,Column_48,Column_49,Column_50,Column_51,Column_52,Column_53,Column_54,Column_55,Column_56,Column_57,Column_58,Column_59,Column_60,Column_61,Column_62,Column_63,Column_64,Column_65,Column_66,Column_67,Column_68,Column_69,Column_70,Column_71,Column_72,Column_73,Column_74,Column_75,Column_76,Column_77,Column_78,Column_79,Column_80,Column_81,Column_82,Column_83,Column_84,Column_85,Column_86,Column_87,Column_88,Column_89,Column_90
10904,Dominic Solanke,0.3,4,8,0,1,2024-05-11,26-240,eng ENG,Bournemouth,,Brentford,eng Premier League,L 1-2,Y,90,1,0,1,1,0,0,0,0.3,0.3,0.0,0.3,0.0,0.3,+0.7,+0.7,0.0,0.09,4,0.25,1.00,1,25.0,9.7,0,4,0.25,1.00,1,25.0,9.7,0,8,12,66.7,0,1,1,0,1,80,28,5,6,83.3,1,1,100.0,0,0,,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,2,0,1,0,0,0,0,FW,Match Report
10905,Lewis Dobbin,0.0,0,7,2,0,2024-05-11,21-129,eng ENG,Everton,,Sheffield Utd,eng Premier League,W 1-0,N,22,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,-0.1,,0,,,0,,,0,0,,,0,,,0,7,8,87.5,1,0,0,0,0,73,1,6,6,100.0,1,2,50.0,0,0,,2,1,0,2,0,0,0,,0,1,0,1,0,2,0,0,0,0,0,0,1,MF,Match Report
10906,David Datro Fofana,0.0,0,1,0,0,2024-05-11,21-141,ci CIV,Burnley,@,Tottenham,eng Premier League,L 1-2,N,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,1,1,100.0,0,0,0,0,0,11,0,1,1,100.0,0,0,,0,0,,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,1,FW,Match Report
10907,Nathan Aké,0.0,0,25,0,0,2024-05-11,29-083,nl NED,Manchester City,@,Fulham,eng Premier League,W 4-0,Y,21,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,25,27,92.6,0,2,0,0,3,356,98,16,16,100.0,9,11,81.8,0,0,,0,0,0,0,0,0,0,,0,1,0,1,1,1,1,0,0,0,0,0,1,DF,Match Report
10908,Phil Foden,0.2,2,39,2,0,2024-05-11,23-349,eng ENG,Manchester City,@,Fulham,eng Premier League,W 4-0,Y,81,1,0,1,1,0,0,0,0.2,0.2,0.1,0.3,0.1,0.3,+0.8,+0.8,-0.1,0.09,2,0.50,0.50,2,100.0,20.8,0,2,0.50,0.50,2,100.0,20.8,0,39,43,90.7,2,3,0,0,2,438,64,32,34,94.1,5,5,100.0,0,1,0.0,2,2,0,1,1,0,2,0.0,2,2,0,2,0,2,1,0,0,0,0,0,0,"FW,MF",Match Report
10909,James Maddison,0.6,3,60,1,0,2024-05-11,27-170,eng ENG,Tottenham,,Burnley,eng Premier League,W 2-1,Y,87,0,1,1,0,0,0,0,0.6,0.6,0.3,0.9,0.3,0.9,-0.6,-0.6,+0.7,0.20,3,0.00,0.00,1,33.3,18.6,0,3,0.00,0.00,1,33.3,18.6,0,60,74,81.1,3,4,1,0,12,1034,395,29,34,85.3,20,25,80.0,8,11,72.7,1,1,1,0,0,0,0,,0,1,0,1,0,1,0,0,0,0,0,0,3,MF,Match Report
10910,Gustavo Hamer,0.0,2,27,1,0,2024-05-11,26-322,nl NED,Sheffield Utd,@,Everton,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.2,0.3,0.1,0.3,0.0,0.0,-0.2,0.02,2,0.00,,0,0.0,22.8,0,2,0.00,,0,0.0,22.8,0,27,36,75.0,4,9,2,0,9,527,273,13,14,92.9,10,12,83.3,3,8,37.5,1,1,0,0,1,0,0,,0,1,1,0,0,1,3,0,0,0,0,0,3,MF,Match Report
10911,Oscar Bobb,0.0,0,7,0,0,2024-05-11,20-304,no NOR,Manchester City,@,Fulham,eng Premier League,W 4-0,N,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,7,8,87.5,0,0,1,0,1,83,28,5,6,83.3,2,2,100.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,3,"FW,MF",Match Report
10912,Antoine Semenyo,0.1,3,22,0,0,2024-05-11,24-125,gh GHA,Bournemouth,,Brentford,eng Premier League,L 1-2,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,-0.1,-0.1,-0.1,0.04,3,0.00,0.00,1,33.3,18.2,0,3,0.00,0.00,1,33.3,18.2,0,22,35,62.9,1,1,0,0,4,290,63,15,23,65.2,7,7,100.0,0,2,0.0,0,0,0,0,0,0,0,,0,3,0,3,0,0,0,0,0,0,0,0,5,FW,Match Report
10913,Toti Gomes,0.0,0,52,1,0,2024-05-11,25-116,pt POR,Wolves,,Crystal Palace,eng Premier League,L 1-3,Y,89,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,52,62,83.9,1,4,0,0,5,833,232,29,30,96.7,20,25,80.0,3,6,50.0,1,0,1,0,0,1,2,50.0,1,2,1,1,1,2,2,0,0,0,0,0,3,DF,Match Report
10914,Jakub Moder,0.0,0,15,1,0,2024-05-11,25-034,pl POL,Brighton,@,Newcastle Utd,eng Premier League,D 1-1,N,24,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,15,19,78.9,0,1,1,0,2,194,52,9,10,90.0,4,4,100.0,0,1,0.0,1,1,1,0,0,0,0,,0,0,0,0,0,1,2,0,0,0,0,0,2,"MF,DF",Match Report
10915,Lloyd Kelly,0.0,1,27,0,0,2024-05-11,25-218,eng ENG,Bournemouth,,Brentford,eng Premier League,L 1-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1,0.00,,0,0.0,7.2,0,1,0.00,,0,0.0,7.2,0,27,40,67.5,0,3,0,0,2,466,152,13,13,100.0,12,17,70.6,2,8,25.0,0,0,0,0,0,0,1,0.0,1,2,2,0,3,3,1,0,0,0,0,0,7,DF,Match Report
10916,Tariq Lamptey,0.0,0,18,3,0,2024-05-11,23-224,gh GHA,Brighton,@,Newcastle Utd,eng Premier League,D 1-1,N,51,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,18,20,90.0,0,0,0,0,1,277,35,10,11,90.9,8,9,88.9,0,0,,3,2,2,1,0,3,3,100.0,0,1,1,0,1,4,1,0,0,0,0,0,4,"DF,FW",Match Report
10917,Josh Cullen,0.0,0,25,3,0,2024-05-11,28-034,ie IRL,Burnley,@,Tottenham,eng Premier League,L 1-2,Y,87,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,25,30,83.3,0,2,1,0,4,406,167,14,15,93.3,10,13,76.9,1,2,50.0,3,1,2,1,0,1,1,100.0,0,2,2,0,0,3,0,1,0,0,0,0,1,MF,Match Report
10918,Lyle Foster,0.0,0,12,0,1,2024-05-11,23-251,za RSA,Burnley,@,Tottenham,eng Premier League,L 1-2,Y,86,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,-0.1,,0,,,0,,,0,0,,,0,,,0,12,15,80.0,1,1,0,0,1,176,26,9,12,75.0,2,2,100.0,1,1,100.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,1,0,0,0,2,"FW,MF",Match Report
10919,Enes Ünal,0.0,1,4,0,0,2024-05-11,27-001,tr TUR,Bournemouth,,Brentford,eng Premier League,L 1-2,N,24,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1,0.00,,0,0.0,15.6,0,1,0.00,,0,0.0,15.6,0,4,5,80.0,0,1,0,0,0,27,5,3,3,100.0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,"FW,MF",Match Report
10920,Dwight McNeil,0.0,0,32,1,0,2024-05-11,24-171,eng ENG,Everton,,Sheffield Utd,eng Premier League,W 1-0,Y,68,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0.5,0.2,0.0,0.0,-0.2,,0,,,0,,,0,0,,,0,,,0,32,41,78.0,3,1,2,0,3,540,166,17,18,94.4,11,13,84.6,4,8,50.0,1,1,0,1,0,1,2,50.0,1,0,0,0,1,2,0,0,0,0,0,0,3,"MF,FW",Match Report
10921,Vladimír Coufal,0.0,1,54,1,0,2024-05-11,31-263,cz CZE,West Ham,,Luton Town,eng Premier League,W 3-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.7,0.7,0.5,0.7,0.0,0.0,-0.7,0.01,1,0.00,,0,0.0,32.1,0,1,0.00,,0,0.0,32.1,0,54,62,87.1,3,1,3,2,3,925,455,28,30,93.3,21,22,95.5,5,8,62.5,1,0,1,0,0,1,3,33.3,2,2,1,1,2,3,1,0,0,0,0,0,7,DF,Match Report
10922,Mark Travers,0.0,0,8,0,0,2024-05-11,24-359,ie IRL,Bournemouth,,Brentford,eng Premier League,L 1-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,8,21,38.1,0,2,0,0,0,432,388,0,0,,1,1,100.0,7,20,35.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,GK,Match Report
10923,Pape Matar Sarr,0.2,1,49,2,0,2024-05-11,21-240,sn SEN,Tottenham,,Burnley,eng Premier League,W 2-1,Y,87,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,0.1,0.3,-0.2,-0.2,-0.1,0.20,1,0.00,0.00,1,100.0,14.7,0,1,0.00,0.00,1,100.0,14.7,0,49,50,98.0,1,3,1,0,8,611,166,28,29,96.6,13,13,100.0,1,1,100.0,2,2,0,2,0,1,2,50.0,1,1,0,1,0,2,0,0,0,0,0,0,4,MF,Match Report
10924,Jeremy Doku,0.1,1,8,0,0,2024-05-11,21-350,be BEL,Manchester City,@,Fulham,eng Premier League,W 4-0,N,16,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.1,-0.1,-0.1,0.0,0.07,1,0.00,0.00,1,100.0,18.8,0,1,0.00,0.00,1,100.0,18.8,0,8,10,80.0,0,0,0,0,0,120,10,5,5,100.0,2,3,66.7,1,1,100.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,0,"FW,MF",Match Report
10925,Omari Forson,0.0,0,7,0,0,2024-05-12,19-297,eng ENG,Manchester Utd,,Arsenal,eng Premier League,L 0-1,N,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,7,7,100.0,0,0,0,0,0,96,14,3,3,100.0,3,3,100.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,FW,Match Report
10926,Declan Rice,0.1,2,29,2,0,2024-05-12,25-119,eng ENG,Arsenal,@,Manchester Utd,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,0.1,0.2,-0.1,-0.1,0.0,0.07,2,0.00,0.00,1,50.0,23.3,0,2,0.00,0.00,1,50.0,23.3,0,29,32,90.6,1,1,1,0,5,501,145,12,12,100.0,14,14,100.0,2,2,100.0,2,1,0,1,1,0,2,0.0,2,2,1,1,0,2,0,0,0,0,0,0,2,MF,Match Report
10927,Ben White,0.0,1,48,2,0,2024-05-12,26-217,eng ENG,Arsenal,@,Manchester Utd,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,-0.1,0.03,1,0.00,,0,0.0,8.9,0,1,0.00,,0,0.0,8.9,0,48,60,80.0,1,5,1,0,6,689,264,29,31,93.5,16,24,66.7,1,3,33.3,2,1,2,0,0,2,8,25.0,6,4,2,2,2,4,1,0,0,0,0,0,4,DF,Match Report
10928,Leandro Trossard,0.5,1,8,3,0,2024-05-12,29-160,be BEL,Arsenal,@,Manchester Utd,eng Premier League,W 1-0,Y,65,1,0,1,1,0,0,0,0.5,0.5,0.3,0.8,0.6,0.8,+0.5,+0.5,-0.3,0.50,1,1.00,1.00,1,100.0,3.0,0,1,1.00,1.00,1,100.0,3.0,0,8,12,66.7,1,2,1,0,3,170,62,3,3,100.0,4,5,80.0,1,3,33.3,3,0,0,1,2,1,3,33.3,2,2,0,2,2,5,0,0,0,0,0,0,3,"FW,MF",Match Report
10929,Jorginho,0.0,0,2,0,0,2024-05-12,32-144,it ITA,Arsenal,@,Manchester Utd,eng Premier League,W 1-0,N,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,2,2,100.0,0,0,0,0,0,20,17,2,2,100.0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,MF,Match Report
10930,Gabriel Martinelli,0.2,1,2,2,0,2024-05-12,22-329,br BRA,Arsenal,@,Manchester Utd,eng Premier League,W 1-0,N,25,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0.0,0.2,-0.2,-0.2,0.0,0.18,1,0.00,0.00,1,100.0,14.0,0,1,0.00,0.00,1,100.0,14.0,0,2,3,66.7,1,0,0,0,0,34,0,0,0,,2,2,100.0,0,0,,2,1,0,2,0,1,3,33.3,2,0,0,0,0,2,0,0,0,0,0,0,2,FW,Match Report
10931,Rasmus Højlund,0.1,1,9,0,1,2024-05-12,21-098,dk DEN,Manchester Utd,,Arsenal,eng Premier League,L 0-1,Y,86,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.1,-0.1,-0.1,0.0,0.09,1,0.00,,0,0.0,20.6,0,1,0.00,,0,0.0,20.6,0,9,10,90.0,1,0,0,0,1,93,12,7,7,100.0,1,1,100.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,2,FW,Match Report
10932,Casemiro,0.0,2,65,3,0,2024-05-12,32-079,br BRA,Manchester Utd,,Arsenal,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.02,2,0.00,0.00,1,50.0,30.6,0,2,0.00,0.00,1,50.0,30.6,0,65,82,79.3,1,10,0,0,3,1098,402,29,32,90.6,25,27,92.6,8,18,44.4,3,3,3,0,0,3,3,100.0,0,0,0,0,0,3,3,0,0,0,0,0,10,"MF,DF",Match Report
10933,Thomas Partey,0.0,0,37,2,0,2024-05-12,30-334,gh GHA,Arsenal,@,Manchester Utd,eng Premier League,W 1-0,Y,89,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,37,40,92.5,0,3,1,0,4,635,162,17,17,100.0,19,20,95.0,1,2,50.0,2,1,1,1,0,1,1,100.0,0,1,0,1,1,3,1,0,0,0,0,0,4,"MF,DF",Match Report
10934,Sofyan Amrabat,0.0,1,66,2,0,2024-05-12,27-265,ma MAR,Manchester Utd,,Arsenal,eng Premier League,L 0-1,Y,86,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,1,0.00,,0,0.0,31.1,0,1,0.00,,0,0.0,31.1,0,66,75,88.0,1,13,1,1,5,1023,350,35,37,94.6,25,29,86.2,4,6,66.7,2,1,1,1,0,1,3,33.3,2,1,0,1,1,3,0,0,0,0,0,0,7,"MF,DF",Match Report
10935,Ethan Wheatley,0.0,0,0,0,0,2024-05-12,18-113,eng ENG,Manchester Utd,,Arsenal,eng Premier League,L 0-1,N,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,0,FW,Match Report
10936,Gabriel Magalhães,0.2,1,55,1,0,2024-05-12,26-145,br BRA,Arsenal,@,Manchester Utd,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0.0,0.2,-0.2,-0.2,0.0,0.17,1,0.00,,0,0.0,6.0,0,1,0.00,,0,0.0,6.0,0,55,59,93.2,0,1,1,0,1,878,219,25,27,92.6,27,27,100.0,2,4,50.0,1,1,0,0,1,1,1,100.0,0,2,2,0,0,1,2,0,0,0,0,0,1,DF,Match Report
10937,Willy Kambwala,0.0,0,12,1,0,2024-05-12,19-261,fr FRA,Manchester Utd,,Arsenal,eng Premier League,L 0-1,N,16,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,12,15,80.0,0,2,0,0,1,149,76,10,10,100.0,2,2,100.0,0,1,0.0,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1,DF,Match Report
10938,Martin Ødegaard,0.1,1,26,2,0,2024-05-12,25-147,no NOR,Arsenal,@,Manchester Utd,eng Premier League,W 1-0,Y,89,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,0.0,0.3,-0.1,-0.1,-0.2,0.08,1,0.00,0.00,1,100.0,20.8,0,1,0.00,0.00,1,100.0,20.8,0,26,34,76.5,1,3,3,0,6,407,105,15,18,83.3,9,11,81.8,2,4,50.0,2,0,2,0,0,1,4,25.0,3,0,0,0,1,3,0,0,0,0,0,0,3,MF,Match Report
10939,Alejandro Garnacho,0.3,7,28,0,0,2024-05-12,19-316,ar ARG,Manchester Utd,,Arsenal,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,0.1,0.3,-0.3,-0.3,0.0,0.04,7,0.00,,0,0.0,19.7,0,7,0.00,,0,0.0,19.7,0,28,43,65.1,1,1,0,0,0,304,34,19,24,79.2,5,7,71.4,1,6,16.7,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,0,0,0,0,2,FW,Match Report
10940,William Saliba,0.0,1,76,4,0,2024-05-12,23-049,fr FRA,Arsenal,@,Manchester Utd,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1,0.00,,0,0.0,5.9,0,1,0.00,,0,0.0,5.9,0,76,84,90.5,0,1,0,0,2,1261,239,34,40,85.0,40,41,97.6,2,3,66.7,4,3,3,1,0,1,1,100.0,0,2,1,1,0,4,6,0,0,0,0,0,2,DF,Match Report
10941,Christian Eriksen,0.0,0,8,0,0,2024-05-12,32-088,dk DEN,Manchester Utd,,Arsenal,eng Premier League,L 0-1,N,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,8,9,88.9,0,1,0,0,0,116,19,6,7,85.7,2,2,100.0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,MF,Match Report
10942,David Raya,0.0,0,36,0,0,2024-05-12,28-240,es ESP,Arsenal,@,Manchester Utd,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,36,51,70.6,0,2,0,0,0,1035,735,7,8,87.5,19,19,100.0,10,24,41.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,2,GK,Match Report
10943,Antony,0.0,1,12,1,0,2024-05-12,24-078,br BRA,Manchester Utd,,Arsenal,eng Premier League,L 0-1,N,21,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.04,1,0.00,0.00,1,100.0,20.1,0,1,0.00,0.00,1,100.0,20.1,0,12,13,92.3,1,1,0,0,0,154,32,10,11,90.9,1,1,100.0,1,1,100.0,1,0,1,0,0,1,1,100.0,0,2,0,2,1,2,0,0,0,0,0,0,3,FW,Match Report
10944,Amad Diallo,0.0,0,23,2,0,2024-05-12,21-306,ci CIV,Manchester Utd,,Arsenal,eng Premier League,L 0-1,Y,69,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,-0.1,,0,,,0,,,0,0,,,0,,,0,23,26,88.5,2,1,1,0,4,348,55,16,16,100.0,3,3,100.0,3,4,75.0,2,0,1,0,1,1,1,100.0,0,0,0,0,0,2,2,0,0,0,0,0,2,"FW,MF",Match Report
10945,Aaron Wan-Bissaka,0.0,0,30,2,0,2024-05-12,26-168,eng ENG,Manchester Utd,,Arsenal,eng Premier League,L 0-1,Y,86,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,30,33,90.9,0,1,1,0,3,355,77,20,22,90.9,9,9,100.0,0,1,0.0,2,2,0,2,0,2,2,100.0,0,2,1,1,0,2,2,0,0,0,0,0,2,DF,Match Report
10946,Takehiro Tomiyasu,0.0,1,20,3,0,2024-05-12,25-189,jp JPN,Arsenal,@,Manchester Utd,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.02,1,0.00,,0,0.0,25.7,0,1,0.00,,0,0.0,25.7,0,20,28,71.4,0,2,0,0,1,384,158,10,11,90.9,7,11,63.6,3,4,75.0,3,1,2,1,0,0,0,,0,0,0,0,0,3,2,0,0,0,0,0,3,DF,Match Report
10947,Gabriel Jesus,0.0,0,2,1,0,2024-05-12,27-039,br BRA,Arsenal,@,Manchester Utd,eng Premier League,W 1-0,N,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,2,3,66.7,0,0,0,0,0,17,16,2,3,66.7,0,0,,0,0,,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,1,FW,Match Report
10948,Bukayo Saka,0.3,2,21,2,0,2024-05-12,22-250,eng ENG,Arsenal,@,Manchester Utd,eng Premier League,W 1-0,Y,81,0,0,0,0,0,0,0,0.3,0.3,0.2,0.6,0.3,0.6,-0.3,-0.3,-0.2,0.17,2,0.00,0.00,1,50.0,8.2,0,2,0.00,0.00,1,50.0,8.2,0,21,33,63.6,3,0,3,0,4,304,133,12,13,92.3,6,9,66.7,2,4,50.0,2,1,1,1,0,0,2,0.0,2,1,0,1,1,3,2,0,0,0,0,0,4,FW,Match Report
10949,Kobbie Mainoo,0.0,0,50,1,0,2024-05-12,19-023,eng ENG,Manchester Utd,,Arsenal,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,-0.1,,0,,,0,,,0,0,,,0,,,0,50,53,94.3,2,3,0,0,4,593,121,33,34,97.1,13,14,92.9,1,1,100.0,1,1,1,0,0,0,3,0.0,3,0,0,0,0,1,1,0,0,0,0,0,5,MF,Match Report
10950,Scott McTominay,0.0,1,24,0,0,2024-05-12,27-156,sct SCO,Manchester Utd,,Arsenal,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.1,0.2,0.0,0.2,0.0,0.0,-0.1,0.04,1,0.00,,0,0.0,25.6,0,1,0.00,,0,0.0,25.6,0,24,29,82.8,2,2,0,0,4,303,66,16,18,88.9,8,9,88.9,0,0,,0,0,0,0,0,0,0,,0,2,0,2,1,1,2,0,0,0,0,0,3,"MF,FW",Match Report
10951,Diogo Dalot,0.0,1,42,5,1,2024-05-12,25-055,pt POR,Manchester Utd,,Arsenal,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.02,1,0.00,,0,0.0,24.3,0,1,0.00,,0,0.0,24.3,0,42,55,76.4,0,4,1,0,3,615,165,25,30,83.3,17,23,73.9,0,2,0.0,5,4,3,1,1,3,3,100.0,0,1,1,0,0,5,5,0,1,0,0,0,3,DF,Match Report
10952,Jakub Kiwior,0.0,0,0,0,0,2024-05-12,24-087,pl POL,Arsenal,@,Manchester Utd,eng Premier League,W 1-0,N,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,DF,Match Report
10953,André Onana,0.0,0,28,0,0,2024-05-12,28-040,cm CMR,Manchester Utd,,Arsenal,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,28,37,75.7,0,0,0,0,0,585,420,9,9,100.0,13,13,100.0,5,12,41.7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,GK,Match Report
10954,Jonny Evans,0.0,0,54,0,0,2024-05-12,36-130,nir NIR,Manchester Utd,,Arsenal,eng Premier League,L 0-1,Y,74,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,54,63,85.7,1,2,0,0,2,738,219,31,34,91.2,21,24,87.5,1,3,33.3,0,0,0,0,0,0,1,0.0,1,2,1,1,1,1,3,0,0,0,0,0,4,DF,Match Report
10955,Kai Havertz,0.0,0,15,2,0,2024-05-12,24-336,de GER,Arsenal,@,Manchester Utd,eng Premier League,W 1-0,Y,90,0,1,1,0,0,0,0,0.0,0.0,0.6,0.6,0.6,0.6,0.0,0.0,+0.4,,0,,,0,,,0,0,,,0,,,0,15,26,57.7,2,1,0,0,0,195,70,10,17,58.8,3,5,60.0,1,1,100.0,2,0,1,1,0,0,1,0.0,1,0,0,0,1,3,1,0,0,0,0,0,3,"MF,FW",Match Report
10956,Ezri Konsa,0.0,0,38,6,0,2024-05-13,26-203,eng ENG,Aston Villa,,Liverpool,eng Premier League,D 3-3,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,38,43,88.4,0,1,2,0,4,589,171,19,20,95.0,15,17,88.2,3,4,75.0,6,3,1,5,0,0,1,0.0,1,0,0,0,1,7,1,0,0,0,0,0,2,DF,Match Report
