Rk,Team,Date,xG,Cmp,TklW,Subs,Recov,Live,GCA,TotDist,SCA,Rec,,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Rec,PrgR,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,Subs,Mn/Sub,Off,PKwon,PKcon,OG,Recov,Match Report
38,Arsenal,2023-08-21,2.0,436,7,4,44,487,2,2182,26,432,@,Crystal Palace,eng Premier League,W 1-0,1,0,+1,53,0,1,1,0,2.0,1.2,+1.0,+0.2,0.9,0.7,-1.0,-1.2,-0.9,0.09,13,0.00,0.00,2,15.4,16.4,0,436,527,82.7,8,46,13,2,40,7448,2162,222,244,91.0,164,187,87.7,38,71,53.5,26,17,4,1,2,2,0,2,0,1,0,0,1,0,395,2182,1143,21,12,8,8,8,432,40,432,40,395,2182,1143,21,12,8,8,8,14,7,9,4,1,9,19,47.4,10,13,7,6,8,22,18,0,487,38,12,3,3,21,10,8,8,0,0,2,5,4,9,2,1,0,0,44,Match Report
39,Luton Town,2023-08-25,0.4,256,10,5,47,298,0,1509,20,253,@,Chelsea,eng Premier League,L 0-3,0,3,-3,33,0,0,0,0,0.4,0.4,-1.8,-1.8,0.2,0.5,-0.4,-0.4,-0.2,0.04,11,0.00,0.00,1,9.1,19.0,1,256,338,75.7,6,26,2,0,30,4614,1626,114,131,87.0,116,128,90.6,21,63,33.3,20,11,1,2,3,1,2,0,0,0,0,0,0,0,259,1509,768,8,5,4,8,6,253,30,253,30,259,1509,768,8,5,4,8,6,18,10,11,5,2,7,14,50.0,7,7,5,2,5,23,19,0,298,40,14,0,5,18,10,4,2,2,0,0,7,5,17,0,0,0,0,47,Match Report
40,Chelsea,2023-08-25,2.2,621,6,3,47,642,6,2140,35,619,,Luton Town,eng Premier League,W 3-0,3,0,+3,67,3,0,0,0,2.2,2.2,+1.8,+1.8,1.6,1.7,+0.8,+0.8,+0.4,0.12,19,0.16,0.38,8,42.1,14.2,1,621,684,90.8,14,33,12,0,42,10405,3382,290,307,94.5,265,283,93.6,47,67,70.1,35,23,5,3,3,1,0,6,5,0,1,0,0,0,488,2140,1140,24,12,8,19,11,619,42,619,42,488,2140,1140,24,12,8,19,11,10,6,7,1,2,4,11,36.4,7,12,5,7,9,19,11,0,642,42,11,4,3,16,13,6,0,4,0,0,3,3,5,0,0,0,0,47,Match Report
41,Brighton,2023-08-26,1.5,697,6,4,50,760,2,3253,47,689,,West Ham,eng Premier League,L 1-3,1,3,-2,78,1,0,0,0,1.5,1.5,-1.6,-1.6,1.0,2.0,-0.5,-0.5,0.0,0.06,25,0.04,0.10,10,40.0,19.5,1,697,812,85.8,21,79,30,6,109,11414,3365,357,394,90.6,287,326,88.0,43,67,64.2,47,38,3,1,4,1,0,2,1,0,1,0,0,0,663,3253,2089,42,36,14,12,6,689,108,689,108,663,3253,2089,42,36,14,12,6,12,6,6,3,3,8,17,47.1,9,10,1,9,6,18,12,1,760,51,10,0,6,41,15,17,4,5,0,1,10,4,25,1,0,0,0,50,Match Report
42,Manchester Utd,2023-08-26,2.8,567,9,3,66,634,6,2602,36,559,,Nott'ham Forest,eng Premier League,W 3-2,3,2,+1,66,2,1,1,0,2.8,2.0,+1.6,+0.8,1.9,2.1,+0.2,0.0,+0.1,0.12,17,0.12,0.25,8,47.1,20.3,0,567,681,83.3,15,59,12,0,76,8741,2639,307,334,91.9,206,239,86.2,38,75,50.7,36,27,4,3,0,2,0,6,3,1,1,0,1,0,568,2602,1565,36,26,8,14,13,559,75,559,75,568,2602,1565,36,26,8,14,13,15,9,9,5,1,9,19,47.4,10,7,1,6,7,22,25,0,634,44,12,3,2,23,15,11,2,6,0,3,7,3,27,3,1,0,0,66,Match Report
43,Fulham,2023-08-26,0.6,211,10,4,50,267,1,849,9,210,@,Arsenal,eng Premier League,D 2-2,2,2,0,29,2,0,0,0,0.6,0.6,-2.6,-1.8,0.4,0.3,+1.4,+1.4,+0.6,0.07,8,0.25,0.67,3,37.5,17.8,0,211,299,70.6,4,15,3,1,14,3997,1852,94,116,81.0,88,109,80.7,28,62,45.2,9,4,2,0,2,0,1,1,0,1,0,0,0,0,180,849,445,8,7,4,11,9,210,13,210,13,180,849,445,8,7,4,11,9,18,10,12,6,0,10,25,40.0,15,12,4,8,6,24,37,0,267,31,10,3,0,11,6,3,1,2,0,1,12,4,18,1,0,1,0,50,Match Report
44,Tottenham,2023-08-26,2.1,498,14,5,53,522,4,2432,32,497,@,Bournemouth,eng Premier League,W 2-0,2,0,+2,56,2,0,0,0,2.1,2.1,+1.4,+1.4,1.8,2.2,-0.1,-0.1,+0.2,0.12,17,0.12,0.33,6,35.3,16.6,1,498,568,87.7,12,34,14,0,55,8012,3260,262,277,94.6,198,219,90.4,29,49,59.2,32,23,1,2,2,3,1,4,4,0,0,0,0,0,505,2432,1122,28,18,8,15,10,497,55,497,55,505,2432,1122,28,18,8,15,10,22,14,12,6,4,15,29,51.7,14,10,3,7,12,34,29,0,522,46,20,4,2,10,17,2,1,1,0,0,11,5,21,0,0,0,0,53,Match Report
45,Nott'ham Forest,2023-08-26,1.2,246,13,4,54,305,4,1177,16,242,@,Manchester Utd,eng Premier League,L 2-3,2,3,-1,34,2,0,0,0,1.2,1.2,-1.6,-0.8,1.0,0.4,+0.8,+0.8,0.0,0.13,9,0.22,0.50,4,44.4,14.7,0,246,353,69.7,7,14,3,1,14,4533,2227,115,145,79.3,93,120,77.5,29,64,45.3,16,8,3,3,0,2,0,4,1,0,2,0,1,0,206,1177,618,9,8,4,13,6,242,11,242,11,206,1177,618,9,8,4,13,6,19,13,14,3,2,6,13,46.2,7,10,4,6,14,33,31,0,305,46,16,1,0,12,14,3,0,3,0,2,6,4,19,2,0,1,0,54,Match Report
46,Wolves,2023-08-26,1.1,436,10,4,55,474,2,2481,19,433,@,Everton,eng Premier League,W 1-0,1,0,+1,53,1,0,0,0,1.1,1.1,-0.2,-0.2,0.8,0.7,-0.1,-0.1,+0.2,0.10,11,0.09,0.50,2,18.2,17.8,1,436,523,83.4,8,25,6,3,34,7425,2638,222,239,92.9,159,181,87.8,48,84,57.1,19,15,1,0,1,2,0,2,2,0,0,0,0,0,418,2481,1191,11,9,2,20,13,433,34,433,34,418,2481,1191,11,9,2,20,13,18,10,10,6,2,6,12,50.0,6,5,2,3,5,23,20,0,474,48,10,1,3,14,26,0,0,0,0,1,8,4,19,1,0,0,0,55,Match Report
47,Crystal Palace,2023-08-26,0.8,301,9,2,51,343,2,1432,25,298,@,Brentford,eng Premier League,D 1-1,1,1,0,40,1,0,0,0,0.8,0.8,-0.2,-0.2,0.6,0.4,+0.2,+0.2,+0.4,0.05,15,0.07,0.20,5,33.3,16.9,1,301,382,78.8,11,18,10,3,26,4674,1770,170,183,92.9,101,121,83.5,22,55,40.0,25,16,2,4,2,1,0,2,2,0,0,0,0,0,311,1432,718,18,17,4,23,4,298,26,298,26,311,1432,718,18,17,4,23,4,20,9,8,8,4,11,15,73.3,4,12,6,6,6,26,25,0,343,37,10,1,2,17,13,6,0,5,0,2,10,2,20,2,0,0,0,51,Match Report
48,West Ham,2023-08-26,3.0,153,11,4,45,197,5,905,21,150,@,Brighton,eng Premier League,W 3-1,3,1,+2,22,3,0,0,0,3.0,3.0,+1.6,+1.6,2.2,1.1,0.0,0.0,-0.2,0.27,12,0.25,0.43,7,58.3,12.3,0,153,235,65.1,9,16,6,0,25,2853,1567,77,94,81.9,46,64,71.9,25,60,41.7,21,15,2,2,1,0,1,5,3,0,1,1,0,0,134,905,516,13,6,9,12,4,150,25,150,25,134,905,516,13,6,9,12,4,15,11,12,2,1,9,16,56.3,7,19,10,9,19,34,43,0,197,36,9,3,1,10,9,4,4,0,0,2,9,4,19,2,0,0,0,45,Match Report
49,Everton,2023-08-26,1.3,362,16,3,60,405,0,1747,21,357,,Wolves,eng Premier League,L 0-1,0,1,-1,47,0,0,0,0,1.3,1.3,+0.2,+0.2,0.9,1.1,-1.3,-1.3,-0.9,0.09,15,0.00,0.00,7,46.7,13.8,0,362,460,78.7,8,30,9,3,35,6254,2475,169,188,89.9,144,167,86.2,35,80,43.8,21,10,4,0,5,2,0,0,0,0,0,0,0,0,344,1747,847,18,20,5,17,12,357,35,357,35,344,1747,847,18,20,5,17,12,26,16,12,10,4,13,18,72.2,5,11,4,7,10,36,8,0,405,54,15,1,2,27,23,7,6,1,0,1,4,3,9,1,0,0,0,60,Match Report
50,Arsenal,2023-08-26,3.2,644,8,5,56,697,3,2742,34,639,,Fulham,eng Premier League,D 2-2,2,2,0,71,1,1,1,0,3.2,2.4,+2.6,+1.8,2.0,3.1,-1.2,-1.4,-1.0,0.14,18,0.06,0.11,9,50.0,13.8,0,644,741,86.9,15,63,25,4,93,10897,3297,322,353,91.2,258,288,89.6,54,76,71.1,34,27,2,1,3,1,0,3,2,0,0,0,1,0,470,2742,1518,28,17,11,18,8,639,92,639,92,470,2742,1518,28,17,11,18,8,14,8,3,9,2,5,6,83.3,1,14,2,12,6,20,11,2,697,40,5,4,7,32,19,8,8,0,0,4,8,5,25,4,1,0,0,56,Match Report
51,Brentford,2023-08-26,1.0,465,6,2,41,512,2,1963,22,459,,Crystal Palace,eng Premier League,D 1-1,1,1,0,60,1,0,0,0,1.0,1.0,+0.2,+0.2,0.9,0.7,0.0,0.0,+0.1,0.08,12,0.08,1.00,1,8.3,13.7,0,465,566,82.2,10,39,5,2,41,8636,3297,202,223,90.6,200,233,85.8,57,84,67.9,22,15,5,1,1,0,0,2,2,0,0,0,0,0,386,1963,941,11,8,4,16,9,459,41,459,41,386,1963,941,11,8,4,16,9,9,6,4,4,1,5,22,22.7,17,17,6,11,6,15,9,1,512,52,17,0,7,23,18,8,4,3,0,2,7,2,16,2,0,0,0,41,Match Report
52,Bournemouth,2023-08-26,0.7,338,8,5,59,388,0,1817,20,336,,Tottenham,eng Premier League,L 0-2,0,2,-2,44,0,0,0,0,0.7,0.7,-1.4,-1.4,0.5,0.5,-0.7,-0.7,-0.5,0.06,11,0.00,0.00,3,27.3,17.8,0,338,443,76.3,8,24,10,1,41,6268,2148,147,169,87.0,142,172,82.6,40,72,55.6,20,14,2,1,1,1,1,0,0,0,0,0,0,0,271,1817,950,15,20,1,13,7,336,40,336,40,271,1817,950,15,20,1,13,7,17,8,8,5,4,7,21,33.3,14,14,4,10,8,25,12,1,388,52,11,2,6,22,23,6,5,0,1,3,10,5,26,3,0,0,0,59,Match Report
53,Aston Villa,2023-08-27,2.5,395,11,4,51,437,5,1973,24,384,@,Burnley,eng Premier League,W 3-1,3,1,+2,43,3,0,0,0,2.5,2.5,+1.8,+1.8,2.5,0.7,+0.5,+0.5,+0.5,0.17,16,0.19,0.50,6,37.5,13.4,0,395,479,82.5,13,33,12,2,28,6868,2393,176,189,93.1,183,212,86.3,30,65,46.2,24,19,3,0,2,0,0,5,4,0,0,1,0,0,297,1973,914,17,10,6,13,6,384,28,384,28,297,1973,914,17,10,6,13,6,15,11,8,6,1,6,14,42.9,8,6,1,5,6,21,15,0,437,41,17,1,1,11,10,6,5,0,0,1,1,4,10,1,0,0,0,51,Match Report
54,Manchester City,2023-08-27,3.5,707,8,1,53,752,4,3919,58,700,@,Sheffield Utd,eng Premier League,W 2-1,2,1,+1,79,2,0,1,1,3.5,2.8,+2.9,+2.1,2.5,2.7,-1.5,-0.8,-0.5,0.10,29,0.07,0.22,9,31.0,17.3,2,707,793,89.2,25,50,23,3,75,12243,3342,311,326,95.4,326,352,92.6,55,81,67.9,58,52,1,1,2,2,0,4,3,0,0,1,0,0,676,3919,2285,42,40,10,13,5,700,73,700,73,676,3919,2285,42,40,10,13,5,12,8,4,7,1,7,13,53.8,6,10,1,9,4,16,6,0,752,39,8,3,4,35,11,12,6,2,0,2,9,1,5,2,0,0,0,53,Match Report
55,Newcastle Utd,2023-08-27,2.0,533,12,5,53,586,0,2209,41,530,,Liverpool,eng Premier League,L 1-2,1,2,-1,59,1,0,0,0,2.0,2.0,+1.1,+1.1,1.0,0.6,-1.0,-1.0,-1.0,0.09,23,0.04,0.13,8,34.8,18.3,1,533,623,85.6,14,33,8,2,44,8665,2655,265,291,91.1,222,243,91.4,34,62,54.8,41,30,3,3,2,3,0,0,0,0,0,0,0,0,467,2209,1303,29,20,8,9,7,530,43,530,43,467,2209,1303,29,20,8,9,7,19,12,10,6,3,11,21,52.4,10,8,2,6,5,24,15,1,586,37,10,1,4,13,13,5,2,1,0,0,9,5,14,0,0,0,0,53,Match Report
56,Liverpool,2023-08-27,0.9,336,7,5,42,366,3,1488,16,334,@,Newcastle Utd,eng Premier League,W 2-1,2,1,+1,41,2,0,0,0,0.9,0.9,-1.1,-1.1,0.8,0.7,+1.1,+1.1,+0.2,0.10,9,0.22,0.50,4,44.4,17.2,1,336,427,78.7,7,19,6,0,26,5965,2091,151,164,92.1,149,171,87.1,33,79,41.8,16,10,2,1,0,2,1,3,3,0,0,0,0,0,279,1488,866,15,7,5,12,8,334,26,334,26,279,1488,866,15,7,5,12,8,12,7,6,4,2,5,15,33.3,10,12,4,8,8,20,19,1,366,60,15,4,3,16,20,9,6,3,0,1,7,5,30,1,0,0,0,42,Match Report
57,Burnley,2023-08-27,0.7,553,4,5,47,593,2,2430,16,547,,Aston Villa,eng Premier League,L 1-3,1,3,-2,57,1,0,0,0,0.7,0.7,-1.8,-1.8,0.7,0.9,+0.3,+0.3,+0.3,0.08,9,0.11,0.50,2,22.2,17.7,0,553,636,86.9,9,41,9,2,47,8783,2567,299,324,92.3,220,239,92.1,28,50,56.0,16,11,2,3,0,0,0,2,2,0,0,0,0,0,528,2430,1418,15,19,4,10,9,547,46,547,46,528,2430,1418,15,19,4,10,9,10,4,1,6,3,4,14,28.6,10,6,6,0,11,21,14,1,593,38,12,2,1,16,14,4,0,2,1,5,6,5,22,5,0,0,0,47,Match Report
58,Sheffield Utd,2023-08-27,0.7,148,7,4,33,179,1,656,7,148,,Manchester City,eng Premier League,L 1-2,1,2,-1,21,1,0,0,0,0.7,0.7,-2.9,-2.1,0.4,0.6,+0.3,+0.3,-0.4,0.11,6,0.17,1.00,1,16.7,16.1,0,148,213,69.5,3,12,1,1,5,3000,1745,73,93,78.5,46,59,78.0,27,50,54.0,7,6,1,0,0,0,0,1,1,0,0,0,0,0,105,656,360,7,3,3,18,5,148,5,148,5,105,656,360,7,3,3,18,5,11,7,7,3,1,6,15,40.0,9,14,7,7,5,16,31,0,179,33,4,0,1,3,11,1,0,1,0,1,7,4,31,1,0,1,0,33,Match Report
59,Luton Town,2023-09-01,1.4,295,12,5,60,361,2,1299,29,294,,West Ham,eng Premier League,L 1-2,1,2,-1,39,1,0,0,0,1.4,1.4,+0.4,+0.4,1.1,1.5,-0.4,-0.4,-0.1,0.09,16,0.06,1.00,1,6.3,11.9,0,295,419,70.4,12,27,10,5,37,5318,2199,146,171,85.4,108,137,78.8,35,90,38.9,29,19,4,3,3,0,0,2,2,0,0,0,0,0,219,1299,528,12,10,5,17,8,294,37,294,37,219,1299,528,12,10,5,17,8,14,12,8,3,3,8,16,50.0,8,14,2,12,7,21,25,0,361,58,18,0,2,31,21,9,6,1,2,0,10,5,16,0,0,0,0,60,Match Report
60,West Ham,2023-09-01,1.0,526,14,3,64,602,4,2194,18,524,@,Luton Town,eng Premier League,W 2-1,2,1,+1,61,2,0,0,0,1.0,1.0,-0.4,-0.4,0.8,0.7,+1.0,+1.0,+1.2,0.11,9,0.22,0.67,3,33.3,16.3,0,526,655,80.3,5,43,7,0,43,8895,2848,242,262,92.4,213,248,85.9,46,89,51.7,18,12,1,3,1,0,1,4,3,1,0,0,0,0,443,2194,1051,14,14,5,20,6,524,43,524,43,443,2194,1051,14,14,5,20,6,22,14,13,6,3,14,23,60.9,9,12,5,7,9,31,34,0,602,47,8,6,7,15,20,6,4,2,0,6,12,3,10,6,0,0,0,64,Match Report
61,Bournemouth,2023-09-02,2.1,243,10,3,49,299,4,1257,22,242,@,Brentford,eng Premier League,D 2-2,2,2,0,40,2,0,0,0,2.1,2.1,-0.8,-0.8,1.9,0.6,-0.1,-0.1,+0.1,0.17,12,0.17,0.40,5,41.7,15.1,0,243,346,70.2,8,25,6,1,21,4760,1962,89,109,81.7,125,144,86.8,23,73,31.5,22,17,0,3,1,0,1,4,2,0,1,0,0,1,227,1257,602,9,8,3,22,9,242,21,242,21,227,1257,602,9,8,3,22,9,22,10,11,10,1,14,18,77.8,4,8,3,5,1,23,28,2,299,46,7,2,2,12,20,2,0,1,0,1,7,3,18,1,0,0,0,49,Match Report
62,Sheffield Utd,2023-09-02,1.2,317,9,3,51,378,2,1343,20,314,,Everton,eng Premier League,D 2-2,2,2,0,46,1,0,0,0,1.2,1.2,-1.3,-1.3,0.6,0.5,-0.2,-0.2,+0.4,0.10,13,0.08,0.14,7,53.8,14.1,0,317,435,72.9,7,21,8,2,27,5283,2492,163,188,86.7,103,128,80.5,36,84,42.9,20,12,3,1,2,2,0,2,2,0,0,0,0,0,322,1343,583,6,6,2,10,14,314,27,314,27,322,1343,583,6,6,2,10,14,16,9,9,6,1,9,19,47.4,10,20,6,14,11,27,39,1,378,56,15,0,2,14,27,4,1,2,0,1,14,3,21,1,0,0,0,51,Match Report
63,Manchester City,2023-09-02,2.2,681,10,5,46,722,9,2539,13,673,,Fulham,eng Premier League,W 5-1,5,1,+4,68,4,1,1,0,2.2,1.4,+0.8,0.0,0.9,0.6,+2.8,+2.6,+2.1,0.25,6,0.67,1.00,4,66.7,14.8,0,681,766,88.9,5,39,8,1,38,11763,3078,305,329,92.7,288,311,92.6,65,90,72.2,13,9,1,1,1,1,0,9,5,1,1,1,1,0,524,2539,1472,18,10,3,9,7,673,38,673,38,524,2539,1472,18,10,3,9,7,17,10,7,8,2,6,10,60.0,4,2,0,2,8,25,11,0,722,43,12,4,3,9,21,4,0,3,0,1,11,5,8,1,1,0,0,46,Match Report
64,Tottenham,2023-09-02,2.2,505,13,5,64,541,8,2338,33,500,@,Burnley,eng Premier League,W 5-2,5,2,+3,53,5,0,0,0,2.2,2.2,+0.9,+0.9,1.9,1.1,+2.8,+2.8,+2.1,0.11,21,0.24,0.45,11,52.4,19.3,0,505,586,86.2,15,31,15,2,48,7886,2647,272,293,92.8,183,202,90.6,37,65,56.9,33,27,0,2,4,0,0,8,7,0,0,1,0,0,468,2338,1179,31,21,18,13,13,500,48,500,48,468,2338,1179,31,21,18,13,13,19,13,9,7,3,12,21,57.1,9,13,5,8,13,32,19,0,541,44,17,2,2,7,11,4,3,0,0,1,5,5,15,1,0,0,0,64,Match Report
65,Brentford,2023-09-02,2.9,429,15,5,61,481,3,1450,36,418,,Bournemouth,eng Premier League,D 2-2,2,2,0,60,2,0,0,0,2.9,2.9,+0.8,+0.8,2.5,2.4,-0.9,-0.9,-1.5,0.14,21,0.10,0.29,7,33.3,14.7,1,429,529,81.1,14,24,14,5,47,7566,3277,201,220,91.4,175,209,83.7,44,79,55.7,36,28,4,1,1,2,0,3,2,0,0,0,1,0,286,1450,780,19,7,9,24,8,418,47,418,47,286,1450,780,19,7,9,24,8,22,15,7,12,3,13,21,61.9,8,9,2,7,6,28,15,1,481,47,13,3,2,23,18,5,2,1,2,1,5,5,14,1,0,0,0,61,Match Report
66,Chelsea,2023-09-02,2.3,668,7,4,54,735,0,3429,38,662,,Nott'ham Forest,eng Premier League,L 0-1,0,1,-1,75,0,0,0,0,2.3,2.3,+1.5,+1.5,1.4,1.8,-2.3,-2.3,-1.4,0.11,21,0.00,0.00,2,9.5,17.7,2,668,787,84.9,13,70,18,3,70,9506,3187,395,426,92.7,224,257,87.2,25,55,45.5,38,28,1,4,1,3,1,0,0,0,0,0,0,0,644,3429,1836,31,23,10,19,14,662,70,662,70,644,3429,1836,31,23,10,19,14,16,7,6,9,1,7,12,58.3,5,5,0,5,6,22,11,0,735,50,10,1,3,38,26,7,1,6,0,2,12,4,22,2,0,0,0,54,Match Report
67,Nott'ham Forest,2023-09-02,0.8,155,11,5,54,213,2,836,14,153,@,Chelsea,eng Premier League,W 1-0,1,0,+1,25,1,0,0,0,0.8,0.8,-1.5,-1.5,0.6,0.3,+0.2,+0.2,+0.4,0.11,7,0.14,0.33,3,42.9,19.0,0,155,258,60.1,5,5,1,0,15,2877,1711,69,96,71.9,53,81,65.4,22,59,37.3,14,6,2,3,0,2,1,2,2,0,0,0,0,0,147,836,432,12,9,4,14,9,153,15,153,15,147,836,432,12,9,4,14,9,23,11,15,8,0,9,22,40.9,13,19,13,6,9,32,42,0,213,42,12,2,2,4,16,0,0,0,0,3,5,5,26,3,0,0,0,54,Match Report
68,Fulham,2023-09-02,1.4,290,9,5,47,326,1,1241,10,283,@,Manchester City,eng Premier League,L 1-5,1,5,-4,32,1,0,0,0,1.4,1.4,-0.8,0.0,0.8,0.3,-0.4,-0.4,-0.8,0.31,6,0.17,0.25,4,66.7,11.4,0,290,367,79.0,4,15,3,0,17,5463,1930,115,139,82.7,131,147,89.1,37,61,60.7,10,6,1,1,2,0,0,1,0,0,0,1,0,0,207,1241,556,7,5,3,10,11,283,17,283,17,207,1241,556,7,5,3,10,11,11,9,6,5,0,4,16,25.0,12,10,1,9,7,18,12,1,326,40,13,0,3,11,15,5,1,4,0,1,3,5,26,1,0,1,0,47,Match Report
69,Brighton,2023-09-02,1.3,528,3,5,46,545,5,2484,27,522,,Newcastle Utd,eng Premier League,W 3-1,3,1,+2,56,3,0,0,0,1.3,1.3,+0.1,+0.1,0.7,0.8,+1.7,+1.7,+1.3,0.09,15,0.20,0.50,6,40.0,17.3,0,528,595,88.7,12,31,8,1,33,8905,2895,268,288,93.1,203,215,94.4,47,65,72.3,27,19,4,0,2,1,1,5,4,0,0,1,0,0,486,2484,1192,19,16,8,14,9,522,33,522,33,486,2484,1192,19,16,8,14,9,8,3,3,3,2,3,16,18.8,13,13,3,10,11,19,12,0,545,45,17,1,2,9,12,5,3,1,0,5,7,5,10,5,0,0,0,46,Match Report
70,Everton,2023-09-02,2.5,383,18,2,59,469,3,1863,25,380,@,Sheffield Utd,eng Premier League,D 2-2,2,2,0,54,2,0,0,0,2.5,2.5,+1.3,+1.3,2.1,0.8,-0.5,-0.5,-1.1,0.21,16,0.13,0.33,6,37.5,14.8,2,383,518,73.9,10,32,5,1,41,6682,2601,182,207,87.9,147,187,78.6,43,87,49.4,25,14,3,3,3,2,0,3,2,0,0,1,0,0,388,1863,1028,22,16,8,9,7,380,41,380,41,388,1863,1028,22,16,8,9,7,23,18,13,9,1,9,16,56.3,7,16,2,14,7,30,18,0,469,47,10,1,4,24,26,6,2,3,1,2,15,2,9,2,0,0,1,59,Match Report
71,Newcastle Utd,2023-09-02,1.2,391,9,5,34,424,2,1792,17,388,@,Brighton,eng Premier League,L 1-3,1,3,-2,44,1,0,0,0,1.2,1.2,-0.1,-0.1,1.2,0.6,-0.2,-0.2,-0.2,0.14,9,0.11,0.50,2,22.2,14.6,0,391,469,83.4,9,21,6,0,33,7222,2307,149,161,92.5,187,210,89.0,47,76,61.8,17,12,1,3,0,1,0,2,1,0,1,0,0,0,345,1792,775,17,13,8,11,5,388,33,388,33,345,1792,775,17,13,8,11,5,18,9,11,6,1,9,19,47.4,10,11,4,7,3,21,14,1,424,45,19,1,2,11,12,3,2,0,0,0,10,5,27,0,0,0,0,34,Match Report
72,Burnley,2023-09-02,1.3,413,16,5,54,462,4,1654,31,413,,Tottenham,eng Premier League,L 2-5,2,5,-3,47,2,0,0,0,1.3,1.3,-0.9,-0.9,1.2,1.4,+0.7,+0.7,+0.8,0.08,16,0.13,0.50,4,25.0,17.9,1,413,515,80.2,11,16,9,3,27,7206,2467,178,202,88.1,176,199,88.4,47,83,56.6,31,23,3,2,2,1,0,4,4,0,0,0,0,0,412,1654,780,20,16,8,11,7,413,27,413,27,412,1654,780,20,16,8,11,7,27,16,10,11,6,14,28,50.0,14,11,6,5,8,35,11,3,462,51,9,3,4,12,22,7,2,1,1,2,10,5,32,2,0,0,0,54,Match Report
73,Manchester Utd,2023-09-03,0.9,406,6,4,41,441,2,1826,16,400,@,Arsenal,eng Premier League,L 1-3,1,3,-2,45,1,0,0,0,0.9,0.9,-1.3,-1.3,0.8,0.6,+0.1,+0.1,+0.2,0.09,10,0.10,0.50,2,20.0,16.5,0,406,481,84.4,8,20,3,0,22,6852,2209,201,221,91.0,159,175,90.9,35,59,59.3,16,11,0,2,2,0,1,2,1,0,0,0,0,1,358,1826,1046,17,8,8,12,5,400,21,400,21,358,1826,1046,17,8,8,12,5,15,6,8,6,1,10,22,45.5,12,21,8,13,8,23,28,0,441,39,10,0,4,3,14,3,1,1,0,1,8,4,16,1,0,0,0,41,Match Report
74,Crystal Palace,2023-09-03,2.1,334,13,2,58,381,6,1332,26,332,,Wolves,eng Premier League,W 3-2,3,2,+1,43,3,0,0,0,2.1,2.1,+0.9,+0.9,1.9,1.0,+0.9,+0.9,+1.1,0.13,16,0.19,0.30,10,62.5,13.8,1,334,431,77.5,12,31,11,3,36,5697,2175,159,179,88.8,139,162,85.8,30,75,40.0,26,20,2,1,1,1,1,6,6,0,0,0,0,0,305,1332,739,10,5,5,15,16,332,36,332,36,305,1332,739,10,5,5,15,16,24,13,12,9,3,10,19,52.6,9,6,2,4,10,34,20,0,381,49,13,1,3,17,16,4,3,0,0,1,5,2,11,1,0,0,0,58,Match Report
75,Arsenal,2023-09-03,2.3,490,8,5,48,541,6,2127,31,484,,Manchester Utd,eng Premier League,W 3-1,3,1,+2,55,3,0,0,0,2.3,2.3,+1.3,+1.3,2.0,1.2,+0.7,+0.7,+1.0,0.13,17,0.18,0.60,5,29.4,15.0,0,490,583,84.0,15,50,12,0,45,8429,2660,218,235,92.8,230,262,87.8,31,56,55.4,31,23,4,3,1,0,0,6,3,1,1,1,0,0,434,2127,1083,25,14,7,11,5,484,43,484,43,434,2127,1083,25,14,7,11,5,11,8,7,3,1,6,10,60.0,4,14,7,7,8,19,8,0,541,40,8,1,0,26,17,12,8,0,0,2,15,5,9,2,0,0,0,48,Match Report
76,Aston Villa,2023-09-03,0.7,343,6,4,39,372,0,1562,17,339,@,Liverpool,eng Premier League,L 0-3,0,3,-3,37,0,0,0,0,0.7,0.7,-1.8,-1.8,0.7,0.5,-0.7,-0.7,-0.7,0.07,9,0.00,0.00,3,33.3,12.5,0,343,422,81.3,9,24,8,4,29,5980,2187,174,193,90.2,128,149,85.9,38,69,55.1,17,13,2,1,1,0,0,0,0,0,0,0,0,0,307,1562,792,14,5,4,9,6,339,29,339,29,307,1562,792,14,5,4,9,6,15,6,9,5,1,10,13,76.9,3,10,3,7,9,24,17,0,372,49,18,0,5,10,16,3,3,0,0,1,6,4,27,1,0,0,1,39,Match Report
