Column_1,Column_2,Column_3,Column_4,Column_5,Column_6,Column_7,Column_8,Column_9,Column_10,Column_11,Column_12,Column_13,Column_14,Column_15,Column_16,Column_17,Column_18,Column_19,Column_20,Column_21,Column_22,Column_23,Column_24,Column_25,Column_26,Column_27,Column_28,Column_29,Column_30,Column_31,Column_32,Column_33,Column_34,Column_35,Column_36,Column_37,Column_38,Column_39,Column_40,Column_41,Column_42,Column_43,Column_44,Column_45,Column_46,Column_47,Column_48,Column_49,Column_50,Column_51,Column_52,Column_53,Column_54,Column_55,Column_56,Column_57,Column_58,Column_59,Column_60,Column_61,Column_62,Column_63,Column_64,Column_65,Column_66,Column_67,Column_68,Column_69,Column_70,Column_71,Column_72,Column_73,Column_74,Column_75,Column_76,Column_77,Column_78,Column_79,Column_80,Column_81,Column_82,Column_83,Column_84,Column_85,Column_86,Column_87,Column_88,Column_89,Column_90
50,Lucas Digne,0.0,0,64,0,1,2022-08-06,29-017,fr FRA,Aston Villa,@,Bournemouth,eng Premier League,L 0-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0.1,0.2,0.0,0.0,-0.2,,0,,,0,,,0,0,,,0,,,0,64,79,81.0,1,5,1,1,4,1020,372,33,37,89.2,24,29,82.8,5,9,55.6,0,0,0,0,0,0,1,0.0,1,0,0,0,3,3,2,0,1,0,0,0,5,DF,Match Report
51,Christian Pulisic,0.0,1,3,1,0,2022-08-06,23-322,us USA,Chelsea,@,Everton,eng Premier League,W 1-0,N,26,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1,0.00,,0,0.0,10.8,0,1,0.00,,0,0.0,10.8,0,3,4,75.0,0,0,0,0,0,16,3,1,1,100.0,0,0,,0,1,0.0,1,1,0,0,1,0,0,,0,0,0,0,1,2,1,0,0,0,0,0,3,"FW,DF",Match Report
52,Marc Cucurella,0.0,0,17,1,0,2022-08-06,24-015,es ESP,Chelsea,@,Everton,eng Premier League,W 1-0,N,16,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,-0.1,,0,,,0,,,0,0,,,0,,,0,17,21,81.0,1,0,1,1,1,255,92,11,13,84.6,5,5,100.0,1,2,50.0,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,0,0,0,0,3,DF,Match Report
53,Rodrigo,0.1,3,11,0,0,2022-08-06,31-153,es ESP,Leeds United,,Wolves,eng Premier League,W 2-1,Y,64,1,0,1,1,0,0,0,0.1,0.1,0.0,0.1,0.0,0.1,+0.9,+0.9,0.0,0.04,3,0.33,1.00,1,33.3,16.7,0,3,0.33,1.00,1,33.3,16.7,0,11,20,55.0,0,3,0,0,3,186,48,4,6,66.7,2,7,28.6,3,5,60.0,0,0,0,0,0,0,2,0.0,2,1,0,1,2,2,1,0,0,0,0,0,2,"FW,MF",Match Report
54,Adam Smith,0.1,1,21,1,0,2022-08-06,31-099,eng ENG,Bournemouth,,Aston Villa,eng Premier League,W 2-0,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.1,-0.1,-0.1,0.0,0.08,1,0.00,,0,0.0,15.9,0,1,0.00,,0,0.0,15.9,0,21,33,63.6,0,2,1,0,3,368,227,14,18,77.8,4,7,57.1,3,6,50.0,1,0,1,0,0,1,5,20.0,4,1,0,1,2,3,3,0,0,0,0,0,5,DF,Match Report
55,Kieran Trippier,0.0,1,63,1,0,2022-08-06,31-321,eng ENG,Newcastle Utd,,Nott'ham Forest,eng Premier League,W 2-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,-0.1,0.04,1,0.00,,0,0.0,25.2,1,1,0.00,,0,0.0,25.2,1,63,89,70.8,2,9,4,1,12,1219,630,25,33,75.8,27,36,75.0,9,16,56.3,1,1,0,1,0,1,2,50.0,1,2,0,2,4,5,1,0,0,0,0,0,15,DF,Match Report
56,Harry Kane,0.1,2,19,0,0,2022-08-06,29-009,eng ENG,Tottenham,,Southampton,eng Premier League,W 4-1,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.2,0.4,0.1,0.4,-0.1,-0.1,-0.2,0.07,2,0.00,0.00,2,100.0,36.3,0,2,0.00,0.00,2,100.0,36.3,0,19,29,65.5,2,5,1,0,8,308,100,8,10,80.0,9,13,69.2,1,4,25.0,0,0,0,0,0,0,0,,0,2,0,2,0,0,2,0,0,0,0,0,3,FW,Match Report
57,Nathan Patterson,0.0,0,34,4,0,2022-08-06,20-294,sct SCO,Everton,,Chelsea,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,34,38,89.5,0,0,0,0,2,469,162,21,22,95.5,11,12,91.7,1,2,50.0,4,2,1,2,1,1,3,33.3,2,0,0,0,0,4,3,0,0,0,0,0,4,"DF,MF",Match Report
58,Matty Cash,0.0,1,60,1,0,2022-08-06,24-364,pl POL,Aston Villa,@,Bournemouth,eng Premier League,L 0-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,1,0.00,,0,0.0,22.7,0,1,0.00,,0,0.0,22.7,0,60,77,77.9,0,6,1,0,12,1070,293,29,31,93.5,25,31,80.6,5,11,45.5,1,0,0,0,1,1,1,100.0,0,1,0,1,1,2,1,0,0,0,0,0,5,DF,Match Report
59,Moussa Djenepo,0.0,1,20,0,0,2022-08-06,24-052,ml MLI,Southampton,@,Tottenham,eng Premier League,L 1-4,Y,71,0,1,1,0,0,0,0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,+0.9,0.02,1,0.00,,0,0.0,13.3,0,1,0.00,,0,0.0,13.3,0,20,27,74.1,1,1,0,0,1,242,55,15,16,93.8,5,6,83.3,0,3,0.0,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,1,0,0,0,0,0,8,"DF,FW",Match Report
60,Ryan Christie,0.0,0,1,0,0,2022-08-06,27-165,sct SCO,Bournemouth,,Aston Villa,eng Premier League,W 2-0,N,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,1,2,50.0,0,0,0,0,0,8,7,1,1,100.0,0,0,,0,1,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,"MF,FW",Match Report
61,Mateusz Klich,0.0,0,9,0,0,2022-08-06,32-054,pl POL,Leeds United,,Wolves,eng Premier League,W 2-1,N,26,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,9,12,75.0,0,0,2,0,2,153,37,4,6,66.7,3,3,100.0,1,1,100.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,2,"MF,FW",Match Report
62,Antonee Robinson,0.0,0,27,1,0,2022-08-06,24-363,us USA,Fulham,,Liverpool,eng Premier League,D 2-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,27,46,58.7,0,1,1,0,3,418,279,11,13,84.6,12,18,66.7,2,11,18.2,1,1,1,0,0,1,2,50.0,1,0,0,0,2,3,5,0,0,0,0,0,10,DF,Match Report
63,Tim Ream,0.0,0,19,1,0,2022-08-06,34-305,us USA,Fulham,,Liverpool,eng Premier League,D 2-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,19,27,70.4,0,3,0,0,4,397,221,8,9,88.9,7,9,77.8,3,8,37.5,1,0,1,0,0,1,2,50.0,1,1,1,0,1,2,6,0,0,0,0,0,8,DF,Match Report
64,Lewis Cook,0.0,0,5,0,0,2022-08-06,25-184,eng ENG,Bournemouth,,Aston Villa,eng Premier League,W 2-0,N,19,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,5,9,55.6,0,0,0,0,0,96,16,1,2,50.0,3,4,75.0,1,2,50.0,0,0,0,0,0,0,1,0.0,1,2,1,1,2,2,0,0,0,0,0,0,2,MF,Match Report
65,Tyler Adams,0.0,1,29,4,0,2022-08-06,23-173,us USA,Leeds United,,Wolves,eng Premier League,W 2-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.02,1,0.00,,0,0.0,30.0,0,1,0.00,,0,0.0,30.0,0,29,34,85.3,1,2,0,0,3,433,153,11,14,78.6,16,17,94.1,0,1,0.0,4,2,3,1,0,3,5,60.0,2,1,0,1,1,5,2,0,0,0,0,0,8,MF,Match Report
66,Allan Saint-Maximin,0.3,4,35,0,0,2022-08-06,25-147,fr FRA,Newcastle Utd,,Nott'ham Forest,eng Premier League,W 2-0,Y,89,0,0,0,0,0,0,0,0.3,0.3,0.0,0.4,0.2,0.4,-0.3,-0.3,0.0,0.09,4,0.00,0.00,1,25.0,13.6,0,4,0.00,0.00,1,25.0,13.6,0,35,52,67.3,1,2,5,0,11,524,171,20,25,80.0,14,22,63.6,1,1,100.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,0,0,0,0,5,FW,Match Report
67,Lucas Moura,0.0,0,2,1,0,2022-08-06,29-358,br BRA,Tottenham,,Southampton,eng Premier League,W 4-1,N,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,2,2,100.0,0,0,0,0,0,20,0,2,2,100.0,0,0,,0,0,,1,1,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,"MF,DF",Match Report
68,Anthony Gordon,0.1,1,10,2,0,2022-08-06,21-163,eng ENG,Everton,,Chelsea,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.1,-0.1,-0.1,0.0,0.05,1,0.00,,0,0.0,11.5,0,1,0.00,,0,0.0,11.5,0,10,17,58.8,0,2,0,0,0,160,17,4,5,80.0,5,8,62.5,1,1,100.0,2,2,0,2,0,0,1,0.0,1,0,0,0,0,2,0,0,0,0,0,0,3,FW,Match Report
69,Andrew Robertson,0.0,0,59,2,1,2022-08-06,28-148,sct SCO,Liverpool,@,Fulham,eng Premier League,D 2-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,59,79,74.7,0,3,0,0,4,1035,241,27,33,81.8,28,34,82.4,4,10,40.0,2,1,1,1,0,1,1,100.0,0,3,1,2,0,2,2,0,1,0,0,0,2,DF,Match Report
70,James Milner,0.0,0,12,0,0,2022-08-06,36-214,eng ENG,Liverpool,@,Fulham,eng Premier League,D 2-2,N,32,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,12,19,63.2,0,2,0,0,0,235,119,5,5,100.0,5,7,71.4,1,3,33.3,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,2,"MF,DF",Match Report
71,Vitaliy Mykolenko,0.1,1,29,2,0,2022-08-06,23-069,ua UKR,Everton,,Chelsea,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,0.1,0.2,-0.1,-0.1,-0.1,0.11,1,0.00,,0,0.0,21.6,0,1,0.00,,0,0.0,21.6,0,29,39,74.4,1,3,1,1,4,452,172,15,17,88.2,12,19,63.2,1,1,100.0,2,0,2,0,0,0,1,0.0,1,1,1,0,2,4,3,0,0,0,0,0,3,DF,Match Report
72,Joe Aribo,0.0,1,16,1,0,2022-08-06,26-016,ng NGA,Southampton,@,Tottenham,eng Premier League,L 1-4,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1,0.00,0.00,1,100.0,11.9,0,1,0.00,0.00,1,100.0,11.9,0,16,21,76.2,0,0,0,0,1,201,19,11,13,84.6,5,7,71.4,0,0,,1,1,0,0,1,0,1,0.0,1,0,0,0,1,2,1,0,0,0,0,0,2,"MF,FW",Match Report
73,Morgan Gibbs-White,0.2,2,39,2,0,2022-08-06,22-191,eng ENG,Wolves,@,Leeds United,eng Premier League,L 1-2,Y,90,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,0.2,0.3,-0.2,-0.2,-0.1,0.11,2,0.00,0.00,1,50.0,14.6,0,2,0.00,0.00,1,50.0,14.6,0,39,51,76.5,1,4,1,0,7,637,243,23,28,82.1,8,11,72.7,5,7,71.4,2,0,2,0,0,2,3,66.7,1,0,0,0,1,3,1,0,0,0,0,0,4,"FW,MF",Match Report
74,Edouard Mendy,0.0,0,24,0,0,2022-08-06,30-158,sn SEN,Chelsea,@,Everton,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,24,25,96.0,0,1,0,0,0,426,323,10,10,100.0,7,7,100.0,4,5,80.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,2,GK,Match Report
75,James Ward-Prowse,0.1,2,34,2,0,2022-08-06,27-278,eng ENG,Southampton,@,Tottenham,eng Premier League,L 1-4,Y,90,1,0,1,1,0,0,0,0.1,0.1,0.2,0.3,0.1,0.3,+0.9,+0.9,-0.2,0.06,2,0.50,1.00,1,50.0,20.5,0,2,0.50,1.00,1,50.0,20.5,0,34,45,75.6,4,7,3,1,4,575,187,19,20,95.0,12,16,75.0,3,5,60.0,2,1,0,1,1,1,1,100.0,0,0,0,0,1,3,0,0,0,0,0,0,1,MF,Match Report
76,Aleksandar Mitrović,0.9,2,10,1,1,2022-08-06,27-324,rs SRB,Fulham,,Liverpool,eng Premier League,D 2-2,Y,90,2,0,2,1,1,1,0,0.9,0.2,0.1,1.0,0.0,0.2,+1.1,+0.8,-0.1,0.08,2,0.50,1.00,1,50.0,16.9,0,2,0.50,1.00,1,50.0,16.9,0,10,28,35.7,1,1,0,0,4,143,20,7,15,46.7,2,7,28.6,1,1,100.0,1,0,1,0,0,1,1,100.0,0,1,1,0,1,2,3,0,1,1,0,0,7,FW,Match Report
77,Rasmus Kristensen,0.0,0,31,1,0,2022-08-06,25-026,dk DEN,Leeds United,,Wolves,eng Premier League,W 2-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,31,45,68.9,1,6,2,0,7,647,280,8,13,61.5,18,22,81.8,4,9,44.4,1,1,1,0,0,0,1,0.0,1,0,0,0,2,3,4,0,0,0,0,0,5,DF,Match Report
78,Leon Bailey,0.0,1,27,1,1,2022-08-06,24-362,jm JAM,Aston Villa,@,Bournemouth,eng Premier League,L 0-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.02,1,0.00,,0,0.0,13.7,0,1,0.00,,0,0.0,13.7,0,27,39,69.2,1,1,2,1,2,514,106,11,14,78.6,9,16,56.3,5,6,83.3,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,1,0,0,0,3,"FW,MF",Match Report
79,Rodrigo Bentancur,0.0,0,56,5,0,2022-08-06,25-042,uy URU,Tottenham,,Southampton,eng Premier League,W 4-1,Y,85,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,56,63,88.9,0,7,0,0,5,900,250,27,31,87.1,20,20,100.0,6,9,66.7,5,4,1,3,1,2,2,100.0,0,0,0,0,1,6,2,0,0,0,0,0,10,MF,Match Report
80,Jan Bednarek,0.0,0,47,0,0,2022-08-06,26-116,pl POL,Southampton,@,Tottenham,eng Premier League,L 1-4,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,-0.1,,0,,,0,,,0,0,,,0,,,0,47,52,90.4,2,2,0,0,1,867,254,16,16,100.0,29,31,93.5,2,4,50.0,0,0,0,0,0,0,0,,0,1,0,1,2,2,3,0,0,0,0,0,7,DF,Match Report
81,Demarai Gray,0.1,1,12,1,0,2022-08-06,26-039,jm JAM,Everton,,Chelsea,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.0,0.1,-0.1,-0.1,0.0,0.11,1,0.00,,0,0.0,11.9,0,1,0.00,,0,0.0,11.9,0,12,28,42.9,1,1,0,0,0,218,50,4,7,57.1,5,9,55.6,2,5,40.0,1,1,0,1,0,0,1,0.0,1,2,0,2,0,1,0,0,0,0,0,0,6,"FW,MF",Match Report
82,Ben Davies,0.0,1,62,1,0,2022-08-06,29-104,wls WAL,Tottenham,,Southampton,eng Premier League,W 4-1,Y,85,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.04,1,0.00,0.00,1,100.0,25.8,0,1,0.00,0.00,1,100.0,25.8,0,62,72,86.1,1,5,1,1,11,1242,546,17,20,85.0,33,37,89.2,10,10,100.0,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,4,0,0,0,0,0,3,DF,Match Report
83,Rúben Neves,0.0,1,55,4,0,2022-08-06,25-146,pt POR,Wolves,@,Leeds United,eng Premier League,L 1-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,-0.1,0.02,1,0.00,,0,0.0,33.9,0,1,0.00,,0,0.0,33.9,0,55,61,90.2,2,7,1,0,10,1291,399,16,17,94.1,25,26,96.2,14,18,77.8,4,3,4,0,0,1,2,50.0,1,2,2,0,1,5,5,0,0,0,0,0,9,MF,Match Report
84,Jorginho,0.8,0,60,0,0,2022-08-06,30-229,it ITA,Chelsea,@,Everton,eng Premier League,W 1-0,Y,89,1,0,1,0,1,1,0,0.8,0.0,0.1,0.8,0.0,0.1,+0.2,0.0,-0.1,,0,,,0,,,0,0,,,0,,,0,60,72,83.3,1,9,0,0,6,938,303,29,35,82.9,28,30,93.3,2,4,50.0,0,0,0,0,0,0,3,0.0,3,3,0,3,0,0,0,0,0,0,0,0,11,MF,Match Report
85,Jordan Pickford,0.0,0,21,0,0,2022-08-06,28-152,eng ENG,Everton,,Chelsea,eng Premier League,L 0-1,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,21,38,55.3,0,0,0,0,0,711,556,6,6,100.0,5,5,100.0,10,26,38.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,3,GK,Match Report
86,Luis Díaz,0.2,2,19,0,0,2022-08-06,25-205,co COL,Liverpool,@,Fulham,eng Premier League,D 2-2,Y,77,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0.0,0.2,-0.2,-0.2,0.0,0.09,2,0.00,,0,0.0,9.7,0,2,0.00,,0,0.0,9.7,0,19,23,82.6,0,1,0,0,2,264,41,12,15,80.0,5,5,100.0,1,1,100.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,2,FW,Match Report
87,Nick Pope,0.0,0,17,0,0,2022-08-06,30-109,eng ENG,Newcastle Utd,,Nott'ham Forest,eng Premier League,W 2-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,17,21,81.0,0,0,0,0,0,465,315,3,3,100.0,8,8,100.0,6,10,60.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,GK,Match Report
88,Oriol Romeu,0.0,0,28,1,0,2022-08-06,30-316,es ESP,Southampton,@,Tottenham,eng Premier League,L 1-4,Y,74,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,28,30,93.3,0,0,2,0,4,453,79,10,11,90.9,15,16,93.8,2,2,100.0,1,0,0,1,0,0,0,,0,1,0,1,1,2,1,0,0,0,0,0,8,MF,Match Report
89,Roberto Firmino,0.0,0,19,1,0,2022-08-06,30-308,br BRA,Liverpool,@,Fulham,eng Premier League,D 2-2,Y,50,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,19,26,73.1,0,2,1,0,3,233,54,16,20,80.0,2,4,50.0,1,1,100.0,1,1,0,0,1,0,0,,0,1,1,0,0,1,0,0,0,0,0,0,3,"FW,MF",Match Report
90,Darwin Núñez,0.6,4,5,0,1,2022-08-06,23-043,uy URU,Liverpool,@,Fulham,eng Premier League,D 2-2,N,40,1,1,2,1,0,0,0,0.6,0.6,0.5,1.0,0.1,1.0,+0.4,+0.4,+0.5,0.14,4,0.25,0.50,2,50.0,7.8,0,4,0.25,0.50,2,50.0,7.8,0,5,6,83.3,2,1,0,0,1,90,32,2,3,66.7,1,1,100.0,1,1,100.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,FW,Match Report
91,Scott McKenna,0.0,0,22,0,0,2022-08-06,25-267,sct SCO,Nott'ham Forest,@,Newcastle Utd,eng Premier League,L 0-2,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,22,29,75.9,0,2,0,0,1,442,209,3,5,60.0,18,20,90.0,1,4,25.0,0,0,0,0,0,0,0,,0,3,3,0,1,1,5,0,0,0,0,0,5,DF,Match Report
92,Chris Wood,0.0,0,0,0,0,2022-08-06,30-242,nz NZL,Newcastle Utd,,Nott'ham Forest,eng Premier League,W 2-0,N,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,0,1,0.0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,1,FW,Match Report
93,Clément Lenglet,0.0,0,6,0,0,2022-08-06,27-050,fr FRA,Tottenham,,Southampton,eng Premier League,W 4-1,N,5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,6,6,100.0,0,1,0,0,1,131,54,2,2,100.0,3,3,100.0,1,1,100.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,0,0,0,0,0,DF,Match Report
94,Yan Valery,0.0,0,15,0,0,2022-08-06,23-165,tn TUN,Southampton,@,Tottenham,eng Premier League,L 1-4,Y,45,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,15,23,65.2,0,1,0,0,0,213,39,9,10,90.0,4,6,66.7,1,5,20.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,3,0,0,0,0,0,2,DF,Match Report
95,César Azpilicueta,0.0,0,60,4,0,2022-08-06,32-343,es ESP,Chelsea,@,Everton,eng Premier League,W 1-0,Y,90,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,-0.1,,0,,,0,,,0,0,,,0,,,0,60,68,88.2,2,1,1,0,5,831,267,36,38,94.7,21,26,80.8,1,2,50.0,4,3,2,2,0,3,3,100.0,0,1,0,1,1,5,0,0,0,0,0,0,5,DF,Match Report
96,Leander Dendoncker,0.7,3,45,2,0,2022-08-06,27-113,be BEL,Wolves,@,Leeds United,eng Premier League,L 1-2,Y,90,0,0,0,0,0,0,0,0.7,0.7,0.0,0.7,0.0,0.7,-0.7,-0.7,0.0,0.22,3,0.00,0.00,2,66.7,16.7,0,3,0.00,0.00,2,66.7,16.7,0,45,48,93.8,1,1,1,1,4,696,124,24,26,92.3,18,18,100.0,2,2,100.0,2,2,0,1,1,1,2,50.0,1,0,0,0,5,7,2,0,0,0,0,0,9,MF,Match Report
97,Brenden Aaronson,0.0,1,15,2,0,2022-08-06,21-288,us USA,Leeds United,,Wolves,eng Premier League,W 2-1,Y,83,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1,0.00,,0,0.0,21.1,0,1,0.00,,0,0.0,21.1,0,15,27,55.6,0,0,0,0,5,216,78,5,9,55.6,8,11,72.7,0,2,0.0,2,1,0,1,1,1,5,20.0,4,2,0,2,0,2,0,0,0,0,0,0,3,"MF,FW",Match Report
98,Marcus Tavernier,0.0,0,17,1,1,2022-08-06,23-137,eng ENG,Bournemouth,,Aston Villa,eng Premier League,W 2-0,Y,85,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,-0.1,,0,,,0,,,0,0,,,0,,,0,17,32,53.1,3,1,1,0,3,309,120,8,11,72.7,4,8,50.0,4,7,57.1,1,1,1,0,0,1,1,100.0,0,2,0,2,0,1,0,0,1,0,0,0,10,"MF,FW",Match Report
99,Andreas Pereira,0.1,1,16,0,1,2022-08-06,26-217,br BRA,Fulham,,Liverpool,eng Premier League,D 2-2,Y,88,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0.1,0.1,-0.1,-0.1,0.0,0.05,1,0.00,,0,0.0,20.6,0,1,0.00,,0,0.0,20.6,0,16,30,53.3,1,3,0,0,2,251,141,12,18,66.7,1,2,50.0,3,8,37.5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,0,3,MF,Match Report
100,Emi Buendía,0.0,0,27,0,0,2022-08-06,25-224,ar ARG,Aston Villa,@,Bournemouth,eng Premier League,L 0-2,N,45,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,27,30,90.0,1,2,4,0,8,538,133,8,10,80.0,15,16,93.8,3,3,100.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,"MF,FW",Match Report
101,Adam Armstrong,0.0,1,10,0,0,2022-08-06,25-177,eng ENG,Southampton,@,Tottenham,eng Premier League,L 1-4,Y,45,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,1,0.00,,0,0.0,25.7,0,1,0.00,,0,0.0,25.7,0,10,10,100.0,0,0,0,0,1,151,7,6,6,100.0,3,3,100.0,0,0,,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,0,0,0,0,0,"FW,MF",Match Report
102,Junior Stanislas,0.0,0,0,0,0,2022-08-06,32-253,eng ENG,Bournemouth,,Aston Villa,eng Premier League,W 2-0,N,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,,,0,,,0,0,,,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,MF,Match Report
